Actor1Name	EventCode	RelationName	Actor2Name	day	timid	ce_id	Md5	Md5_list	URL	URL_list	atomic_events	timespan	timdiff	relative_time	is_Uniform	is_drop
Israel	100	Demand economic cooperation	Hamas	2015-02-25	6	9	dfa5718180bf1a34d7931c0d3cfc7b16	dfa5718180bf1a34d7931c0d3cfc7b16	http://sputniknews.com/middleeast/20150225/1018714716.html	['http://sputniknews.com/middleeast/20150225/1018714716.html']	77	41	6.0	6.0	True	False
Hamas	180	Use unconventional violence	Israel	2015-02-25	6	9	dfa5718180bf1a34d7931c0d3cfc7b16	dfa5718180bf1a34d7931c0d3cfc7b16	http://sputniknews.com/middleeast/20150225/1018714716.html	['http://sputniknews.com/middleeast/20150225/1018714716.html']	77	41	0.0	6.0	True	False
Hamas	200	Engage in mass expulsion	Israel	2015-02-25	6	9	dfa5718180bf1a34d7931c0d3cfc7b16	dfa5718180bf1a34d7931c0d3cfc7b16	http://sputniknews.com/middleeast/20150225/1018714716.html	['http://sputniknews.com/middleeast/20150225/1018714716.html']	77	41	0.0	6.0	True	False
Israel	110	Criticize or denounce	Hamas	2015-02-25	6	9	dfa5718180bf1a34d7931c0d3cfc7b16	dfa5718180bf1a34d7931c0d3cfc7b16	http://sputniknews.com/middleeast/20150225/1018714716.html	['http://sputniknews.com/middleeast/20150225/1018714716.html']	77	41	0.0	6.0	True	False
Al Jazeera	090	Investigate human rights abuses	Israel	2015-02-25	6	9	dfa5718180bf1a34d7931c0d3cfc7b16	dfa5718180bf1a34d7931c0d3cfc7b16	http://sputniknews.com/middleeast/20150225/1018714716.html	['http://sputniknews.com/middleeast/20150225/1018714716.html']	77	41	0.0	6.0	True	False
Egypt	060	Cooperate militarily	Russia	2015-02-26	7	9	864ac2acbbcea07cb07eb0e36f468928	864ac2acbbcea07cb07eb0e36f468928	http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza	['http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza']	77	41	1.0	7.0	True	False
Egypt	160	Reduce or stop military assistance	Israel	2015-02-26	7	9	864ac2acbbcea07cb07eb0e36f468928	864ac2acbbcea07cb07eb0e36f468928	http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza	['http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza']	77	41	0.0	7.0	True	False
Egypt	090	Investigate military action	Israel	2015-02-26	7	9	864ac2acbbcea07cb07eb0e36f468928	864ac2acbbcea07cb07eb0e36f468928	http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza	['http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza']	77	41	0.0	7.0	True	False
Egypt	140	Conduct strike or boycott for leadership change	Israel	2015-02-26	7	9	864ac2acbbcea07cb07eb0e36f468928	864ac2acbbcea07cb07eb0e36f468928	http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza	['http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza']	77	41	0.0	7.0	True	False
Egypt	130	Threaten conventional attack	Israel	2015-02-26	7	9	864ac2acbbcea07cb07eb0e36f468928	864ac2acbbcea07cb07eb0e36f468928	http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza	['http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza']	77	41	0.0	7.0	True	False
Egypt	170	Use tactics of violent repression	Israel	2015-02-26	7	9	864ac2acbbcea07cb07eb0e36f468928	864ac2acbbcea07cb07eb0e36f468928	http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza	['http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza']	77	41	0.0	7.0	True	False
Egypt	180	Use unconventional violence	Israel	2015-02-26	7	9	864ac2acbbcea07cb07eb0e36f468928	864ac2acbbcea07cb07eb0e36f468928	http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza	['http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza']	77	41	0.0	7.0	True	False
Egypt	050	Engage in diplomatic cooperation	Israel	2015-02-26	7	9	864ac2acbbcea07cb07eb0e36f468928	864ac2acbbcea07cb07eb0e36f468928	http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza	['http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza']	77	41	0.0	7.0	True	False
Egypt	200	Engage in mass expulsion	Israel	2015-02-26	7	9	864ac2acbbcea07cb07eb0e36f468928	864ac2acbbcea07cb07eb0e36f468928	http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza	['http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza']	77	41	0.0	7.0	True	False
Israel	110	Criticize or denounce	Egypt	2015-02-26	7	9	864ac2acbbcea07cb07eb0e36f468928	864ac2acbbcea07cb07eb0e36f468928	http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza	['http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza']	77	41	0.0	7.0	True	False
Egypt	080	Ease restrictions on political freedoms	Israel	2015-02-26	7	9	864ac2acbbcea07cb07eb0e36f468928	864ac2acbbcea07cb07eb0e36f468928	http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza	['http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza']	77	41	0.0	7.0	True	False
Israel	100	Demand	Egypt	2015-02-26	7	9	864ac2acbbcea07cb07eb0e36f468928	864ac2acbbcea07cb07eb0e36f468928	http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza	['http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza']	77	41	0.0	7.0	True	False
Egypt	190	Use conventional military force	Israel	2015-02-26	7	9	864ac2acbbcea07cb07eb0e36f468928	864ac2acbbcea07cb07eb0e36f468928	http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza	['http://www.jta.org/1960/02/26/archive/tension-on-israel-egyptian-border-grows-egypt-moves-troops-to-gaza']	77	41	0.0	7.0	True	False
Israel	060	Engage in judicial cooperation	Palestine	2015-02-27	8	9	3d972c4eb1fc1b04169a2dd725e7065a	3d972c4eb1fc1b04169a2dd725e7065a	http://www.huffingtonpost.com/daoud-kuttab/did-israel-shoot-itself-o_b_6755302.html	['http://www.huffingtonpost.com/daoud-kuttab/did-israel-shoot-itself-o_b_6755302.html']	77	41	1.0	8.0	True	False
Hamas	060	Engage in material cooperation	Israel	2015-03-01	10	9	751546a17fda200b7852d54be16de458	751546a17fda200b7852d54be16de458	http://www.ynetnews.com/articles/0,7340,L-4632278,00.html	['http://www.ynetnews.com/articles/0,7340,L-4632278,00.html']	77	41	2.0	10.0	True	False
Hamas	110	Criticize or denounce	Egypt government	2015-03-01	10	9	32302e9b3f2c65da2bc4ef720ab092e3	32302e9b3f2c65da2bc4ef720ab092e3	http://www.dailymail.co.uk/wires/ap/article-2974626/Gaza-fears-isolation-Egypt-calls-Hamas-terrorist-group.html	['http://www.dailymail.co.uk/wires/ap/article-2974626/Gaza-fears-isolation-Egypt-calls-Hamas-terrorist-group.html']	77	41	0.0	10.0	True	False
Egypt	200	Use unconventional mass force	Hamas	2015-03-01	10	9	32302e9b3f2c65da2bc4ef720ab092e3	32302e9b3f2c65da2bc4ef720ab092e3	http://www.dailymail.co.uk/wires/ap/article-2974626/Gaza-fears-isolation-Egypt-calls-Hamas-terrorist-group.html	['http://www.dailymail.co.uk/wires/ap/article-2974626/Gaza-fears-isolation-Egypt-calls-Hamas-terrorist-group.html']	77	41	0.0	10.0	True	False
Israel	050	Engage in diplomatic cooperation	Hamas	2015-03-01	10	9	751546a17fda200b7852d54be16de458	751546a17fda200b7852d54be16de458	http://www.ynetnews.com/articles/0,7340,L-4632278,00.html	['http://www.ynetnews.com/articles/0,7340,L-4632278,00.html']	77	41	0.0	10.0	True	False
Hamas	030	Express intent to cooperate militarily	Egypt	2015-03-02	11	9	87400ebb4dd90dde85a2df26b2a20e6d	87400ebb4dd90dde85a2df26b2a20e6d	http://www.ibtimes.com/hamas-israel-conflict-top-qassam-brigades-general-says-group-preparing-war-1832878	['http://www.ibtimes.com/hamas-israel-conflict-top-qassam-brigades-general-says-group-preparing-war-1832878']	77	41	1.0	11.0	True	False
Hamas	110	Criticize or denounce	Egypt government	2015-03-02	11	9	1147a3bc1ce3254725724cb0f325a026	1147a3bc1ce3254725724cb0f325a026	http://www.vosizneias.com/196260/2015/03/02/gaza-city-gaza-fears-isolation-as-egypt-calls-hamas-terrorist-group/	['http://www.vosizneias.com/196260/2015/03/02/gaza-city-gaza-fears-isolation-as-egypt-calls-hamas-terrorist-group/']	77	41	0.0	11.0	True	False
Hamas	010	Decline comment	Israel	2015-03-02	11	9	87400ebb4dd90dde85a2df26b2a20e6d	87400ebb4dd90dde85a2df26b2a20e6d	http://www.ibtimes.com/hamas-israel-conflict-top-qassam-brigades-general-says-group-preparing-war-1832878	['http://www.ibtimes.com/hamas-israel-conflict-top-qassam-brigades-general-says-group-preparing-war-1832878']	77	41	0.0	11.0	True	False
Egyptian troops	060	Cooperate militarily	Hamas	2015-03-02	11	9	87400ebb4dd90dde85a2df26b2a20e6d	87400ebb4dd90dde85a2df26b2a20e6d	http://www.ibtimes.com/hamas-israel-conflict-top-qassam-brigades-general-says-group-preparing-war-1832878	['http://www.ibtimes.com/hamas-israel-conflict-top-qassam-brigades-general-says-group-preparing-war-1832878']	77	41	0.0	11.0	True	False
Hamas	060	Cooperate economically	Israel	2015-03-02	11	9	815ae6ba21b8bd899a1a84e92d418f9f	815ae6ba21b8bd899a1a84e92d418f9f	http://www.timesofisrael.com/top-hamas-general-says-group-prepping-for-war-with-israel/	['http://www.timesofisrael.com/top-hamas-general-says-group-prepping-for-war-with-israel/']	77	41	0.0	11.0	True	True
Egypt	050	Sign formal agreement	Saudi Arabia	2015-03-02	11	9	1147a3bc1ce3254725724cb0f325a026	1147a3bc1ce3254725724cb0f325a026	http://www.vosizneias.com/196260/2015/03/02/gaza-city-gaza-fears-isolation-as-egypt-calls-hamas-terrorist-group/	['http://www.vosizneias.com/196260/2015/03/02/gaza-city-gaza-fears-isolation-as-egypt-calls-hamas-terrorist-group/']	77	41	0.0	11.0	True	False
Saudi Arabia	010	Decline comment	Egypt	2015-03-02	11	9	87400ebb4dd90dde85a2df26b2a20e6d	87400ebb4dd90dde85a2df26b2a20e6d	http://www.ibtimes.com/hamas-israel-conflict-top-qassam-brigades-general-says-group-preparing-war-1832878	['http://www.ibtimes.com/hamas-israel-conflict-top-qassam-brigades-general-says-group-preparing-war-1832878']	77	41	0.0	11.0	True	False
Hamas	110	Criticize or denounce	Israel	2015-03-02	11	9	6d6d87f5663645fcf4ba78ecee1b91a3	6d6d87f5663645fcf4ba78ecee1b91a3	http://gulfnews.com/news/region/palestine/hamas-warns-gazans-of-online-fake-adverts-to-work-abroad-1.1465332	['http://gulfnews.com/news/region/palestine/hamas-warns-gazans-of-online-fake-adverts-to-work-abroad-1.1465332']	77	41	0.0	11.0	True	False
Israel	050	Engage in diplomatic cooperation	Palestinian group Hamas	2015-03-03	12	9	e75f98ff318f31625f336754178ead15	e75f98ff318f31625f336754178ead15	http://www.vosizneias.com/196477/2015/03/03/930-gaza-hamas-commander-says-group-rebuilding-rocket-arsenal/	['http://www.vosizneias.com/196477/2015/03/03/930-gaza-hamas-commander-says-group-rebuilding-rocket-arsenal/']	77	41	1.0	12.0	True	False
Hamas	060	Engage in material cooperation	Israel	2015-03-03	12	9	e75f98ff318f31625f336754178ead15	e75f98ff318f31625f336754178ead15	http://www.vosizneias.com/196477/2015/03/03/930-gaza-hamas-commander-says-group-rebuilding-rocket-arsenal/	['http://www.vosizneias.com/196477/2015/03/03/930-gaza-hamas-commander-says-group-rebuilding-rocket-arsenal/']	77	41	0.0	12.0	True	False
Palestinian group Hamas	060	Engage in material cooperation	Israel	2015-03-03	12	9	e75f98ff318f31625f336754178ead15	e75f98ff318f31625f336754178ead15	http://www.vosizneias.com/196477/2015/03/03/930-gaza-hamas-commander-says-group-rebuilding-rocket-arsenal/	['http://www.vosizneias.com/196477/2015/03/03/930-gaza-hamas-commander-says-group-rebuilding-rocket-arsenal/']	77	41	0.0	12.0	True	False
Hamas	060	Engage in material cooperation	Egypt	2015-03-04	13	9	70e2ea0563a77b9d285996500022794a	70e2ea0563a77b9d285996500022794a	http://www.albawaba.com/news/hamas-beefs-security-gaza-border-egypt-664740	['http://www.albawaba.com/news/hamas-beefs-security-gaza-border-egypt-664740']	77	41	1.0	13.0	True	False
Islamic countries	060	Cooperate militarily	Iran	2015-03-06	15	9	79b506b6d55ae140fb6ee7f9f66f3feb	79b506b6d55ae140fb6ee7f9f66f3feb	http://www.naharnet.com/stories/en/170333-after-gaza-war-losses-islamic-jihad-bounces-back	['http://www.naharnet.com/stories/en/170333-after-gaza-war-losses-islamic-jihad-bounces-back']	77	41	2.0	15.0	True	False
Israel	050	Engage in diplomatic cooperation	Egypt	2015-03-06	15	9	79b506b6d55ae140fb6ee7f9f66f3feb	79b506b6d55ae140fb6ee7f9f66f3feb	http://www.naharnet.com/stories/en/170333-after-gaza-war-losses-islamic-jihad-bounces-back	['http://www.naharnet.com/stories/en/170333-after-gaza-war-losses-islamic-jihad-bounces-back']	77	41	0.0	15.0	True	False
Islamic countries	050	Sign formal agreement	Israel	2015-03-07	16	9	0692eed9ef32c185f78738a23d43ac3c	0692eed9ef32c185f78738a23d43ac3c	http://www.timesofisrael.com/battered-in-gaza-war-islamic-jihad-bounces-back/	['http://www.timesofisrael.com/battered-in-gaza-war-islamic-jihad-bounces-back/']	77	41	1.0	16.0	True	True
Israel	060	Engage in material cooperation	Hamas	2015-03-07	16	9	1f0e4d4b9a482d420b9132fac02e5bf7	1f0e4d4b9a482d420b9132fac02e5bf7	http://www.timesofisrael.com/galant-netanyahu-government-ignored-hamas-tunnel-threat/	['http://www.timesofisrael.com/galant-netanyahu-government-ignored-hamas-tunnel-threat/']	77	41	0.0	16.0	True	False
Islamic countries	060	Cooperate economically	Iran	2015-03-07	16	9	0692eed9ef32c185f78738a23d43ac3c	0692eed9ef32c185f78738a23d43ac3c	http://www.timesofisrael.com/battered-in-gaza-war-islamic-jihad-bounces-back/	['http://www.timesofisrael.com/battered-in-gaza-war-islamic-jihad-bounces-back/']	77	41	0.0	16.0	True	True
Hamas	010	Decline comment	Egypt	2015-03-07	16	9	5cb661fc2543cff12f0723b4eb5eda5f	5cb661fc2543cff12f0723b4eb5eda5f	http://www.al-monitor.com/pulse/originals/2015/03/hamas-reaction-egypt-attack-gaza.html	['http://www.al-monitor.com/pulse/originals/2015/03/hamas-reaction-egypt-attack-gaza.html']	77	41	0.0	16.0	True	False
Israel	120	Reject request or demand for material aid	Egypt	2015-03-08	17	9	547432d863673f0391f32065998fb511	547432d863673f0391f32065998fb511	http://www.jta.org/1971/03/08/archive/eban-israel-rejects-uars-refusal-to-extend-cease-fire-note-to-jarring-released	['http://www.jta.org/1971/03/08/archive/eban-israel-rejects-uars-refusal-to-extend-cease-fire-note-to-jarring-released']	77	41	1.0	17.0	True	False
Israel	110	Criticize or denounce	Hamas	2015-03-09	18	9	9d20d4c18a3d09ea2aa76ab13fbb1c9a	9d20d4c18a3d09ea2aa76ab13fbb1c9a	http://blogs.timesofisrael.com/a-hamas-ceasefire-offer-an-offer-best-refused/	['http://blogs.timesofisrael.com/a-hamas-ceasefire-offer-an-offer-best-refused/']	77	41	1.0	18.0	True	False
Hamas	120	Reject request for military aid	Israel	2015-03-09	18	9	a0ea5d060501d386363f14be2ef5fe58	a0ea5d060501d386363f14be2ef5fe58	http://www.timesofisrael.com/hamas-denies-it-offered-israel-a-temporary-ceasefire/	['http://www.timesofisrael.com/hamas-denies-it-offered-israel-a-temporary-ceasefire/']	77	41	0.0	18.0	True	False
Islamic countries	060	Cooperate militarily	Iran	2015-03-11	20	9	ad4085a49927e5a004924e55eecb3147	ad4085a49927e5a004924e55eecb3147	http://www.breakingisraelnews.com/32288/gazas-underground-world-islamic-jihad-prepping-payback-israel-jerusalem/	['http://www.breakingisraelnews.com/32288/gazas-underground-world-islamic-jihad-prepping-payback-israel-jerusalem/']	77	41	2.0	20.0	True	False
Israel	030	Express intent to provide military aid	Lebanon	2015-03-12	21	9	7a068f0c7f130944df96148121204d6a	7a068f0c7f130944df96148121204d6a	http://www.jta.org/1985/03/12/archive/rabin-declares-suicide-bombing-will-not-cause-israel-to-speed-up-phased-troop-withdrawal-from-lebano	['http://www.jta.org/1985/03/12/archive/rabin-declares-suicide-bombing-will-not-cause-israel-to-speed-up-phased-troop-withdrawal-from-lebano']	77	41	1.0	21.0	True	False
Israel	060	Cooperate economically	Palestine	2015-03-12	21	9	a0251d63a8691b9c013d9179ad17a41c	a0251d63a8691b9c013d9179ad17a41c	http://www.jta.org/2015/03/12/news-opinion/united-states/report-israel-went-beyond-legal-obligation-to-prevent-civilian-casualties-in-gaza	['http://www.jta.org/2015/03/12/news-opinion/united-states/report-israel-went-beyond-legal-obligation-to-prevent-civilian-casualties-in-gaza']	77	41	0.0	21.0	True	False
Israel	010	Decline comment	Hamas	2015-03-12	21	9	1a77126ce1d9ae4f87542b9b34d7188c	1a77126ce1d9ae4f87542b9b34d7188c	http://www.timesofisrael.com/israel-offered-to-ease-gaza-blockade-for-long-term-calm-hamas-says/	['http://www.timesofisrael.com/israel-offered-to-ease-gaza-blockade-for-long-term-calm-hamas-says/']	77	41	0.0	21.0	True	False
Hamas	120	Reject economic cooperation	Israel	2015-03-13	22	9	b54c9041fdb6197f57f9465e95473eba	b54c9041fdb6197f57f9465e95473eba	http://www.breakingisraelnews.com/32610/hamas-rejects-proposal-for-five-year-truce-with-israel-jerusalem/	['http://www.breakingisraelnews.com/32610/hamas-rejects-proposal-for-five-year-truce-with-israel-jerusalem/']	77	41	1.0	22.0	True	False
United Nations	010	Decline comment	Egypt	2015-03-14	23	9	1a2b935d1ec37739114723461657e368	1a2b935d1ec37739114723461657e368	http://www.jta.org/1957/03/14/archive/ben-gurion-warns-on-egypts-return-to-gaza-reserves-freedom-of-action	['http://www.jta.org/1957/03/14/archive/ben-gurion-warns-on-egypts-return-to-gaza-reserves-freedom-of-action']	77	41	1.0	23.0	True	False
Israel	030	Express intent to cooperate economically	Egypt	2015-03-14	23	9	1a2b935d1ec37739114723461657e368	1a2b935d1ec37739114723461657e368	http://www.jta.org/1957/03/14/archive/ben-gurion-warns-on-egypts-return-to-gaza-reserves-freedom-of-action	['http://www.jta.org/1957/03/14/archive/ben-gurion-warns-on-egypts-return-to-gaza-reserves-freedom-of-action']	77	41	0.0	23.0	True	False
Hamas	110	Criticize or denounce	Palestinian Authority	2015-03-14	23	9	aebfa48327a5884a5951831c401a6003	aebfa48327a5884a5951831c401a6003	http://www.naharnet.com/stories/en/171502-hamas-blames-palestinian-authority-for-gaza-violence	['http://www.naharnet.com/stories/en/171502-hamas-blames-palestinian-authority-for-gaza-violence']	77	41	0.0	23.0	True	False
Israel	060	Engage in material cooperation	Palestine	2015-03-14	23	9	f79fbbfe98fc55b3072cb2ad27e3764d	f79fbbfe98fc55b3072cb2ad27e3764d	http://www.timesofisrael.com/yaalon-defends-idfs-decision-not-to-reoccupy-gaza/	['http://www.timesofisrael.com/yaalon-defends-idfs-decision-not-to-reoccupy-gaza/']	77	41	0.0	23.0	True	False
Hamas	080	Yield	Egypt	2015-03-15	24	9	43edb8688966aa0ac95be47c4632aa64	43edb8688966aa0ac95be47c4632aa64	http://freerepublic.com/focus/f-news/3268164/posts	['http://freerepublic.com/focus/f-news/3268164/posts']	77	41	1.0	24.0	True	False
Egypt	190	Fight with artillery and tanks	Hamas	2015-03-15	24	9	43edb8688966aa0ac95be47c4632aa64	43edb8688966aa0ac95be47c4632aa64	http://freerepublic.com/focus/f-news/3268164/posts	['http://freerepublic.com/focus/f-news/3268164/posts']	77	41	0.0	24.0	True	False
